,Ret_time,ticker,pos,neu,neg,ret
2612,2/26/21,GME,0,1,0,-0.30726586
2613,2/26/21,DD,0,1,0,-0.026063674
2614,2/26/21,AMC,0,1,0,-0.247933947
2615,2/26/21,GME,0.19,0.724,0.086,-0.30726586
2616,2/26/21,RH,0,1,0,-0.055026901
2617,3/1/21,TD,0,1,0,-0.001624863
2618,3/1/21,GME,0,1,0,-0.109994877
2619,3/1/21,GME,0.139,0.861,0,-0.109994877
2620,3/2/21,GME,0,1,0,0.11851922
2621,3/2/21,AMD,0,1,0,0.018156207
2622,3/2/21,DD,0,1,0,0.036501218
2623,3/2/21,AMC,0,1,0,0.031602788
2624,3/1/21,GME,0,1,0,-0.109994877
2625,3/1/21,AMD,0,1,0,0.021538866
2626,3/1/21,DD,0,1,0,0.019319073
2627,3/3/21,AMC,0,1,0,-0.020787804
2628,3/3/21,TSLA,0.263,0.737,0,-0.042170237
2629,3/3/21,GME,0.188,0.812,0,0.047720874
2630,3/3/21,RKT,0.136,0.864,0,0.357351824
2631,3/3/21,PLTR,0.136,0.864,0,-0.000400009
2632,3/3/21,RKT,0.296,0.704,0,0.357351824
2633,3/3/21,GME,0.245,0.755,0,0.047720874
2634,3/3/21,GME,0,1,0,0.047720874
2635,3/3/21,GME,0,1,0,0.047720874
2636,3/3/21,GME,0.217,0.783,0,0.047720874
2637,3/3/21,NOK,0,1,0,-0.007444195
2638,3/3/21,GME,0,1,0,0.047720874
2639,3/3/21,AMC,0,1,0,-0.020787804
2640,3/3/21,DD,0,1,0,-0.004469766
2641,3/3/21,RKT,0,1,0,0.357351824
2642,3/3/21,GME,0,1,0,0.047720874
2643,3/3/21,AMC,0,1,0,-0.020787804
2644,3/3/21,GME,0.087,0.913,0,0.047720874
2645,3/3/21,GME,0,1,0,0.047720874
2646,3/3/21,GME,0,1,0,0.047720874
2647,3/2/21,RKT,0.198,0.802,0,0.188695702
2648,3/2/21,DD,0.198,0.802,0,0.036501218
2649,3/2/21,GME,0.198,0.802,0,0.11851922
2650,3/2/21,AM,0.191,0.809,0,0.03687143
2651,3/2/21,AMC,0.191,0.809,0,0.031602788
2652,3/2/21,GME,0.332,0.514,0.154,0.11851922
2653,3/2/21,GME,0,1,0,0.11851922
2654,3/2/21,NOK,0.316,0.684,0,0.010025113
2655,3/2/21,DD,0,0.784,0.216,0.036501218
2656,3/2/21,AMC,0.212,0.788,0,0.031602788
2657,3/2/21,GME,0,1,0,0.11851922
2658,3/2/21,ONE,0,1,0,-0.045325804
2659,3/2/21,GME,0.403,0.597,0,0.11851922
2660,3/2/21,PLTR,0,1,0,-0.007542697
2661,3/2/21,GME,0,1,0,0.11851922
2662,3/2/21,RKT,0,0.906,0.094,0.188695702
2663,3/2/21,GME,0.444,0.556,0,0.11851922
2664,3/2/21,AMC,0.135,0.865,0,0.031602788
2665,3/2/21,DD,0,1,0,0.036501218
2666,3/2/21,RKT,0.185,0.815,0,0.188695702
2667,3/2/21,PLTR,0.185,0.815,0,-0.007542697
2668,3/2/21,AMC,0.457,0.543,0,0.031602788
2669,3/2/21,GME,0,1,0,0.11851922
2670,3/2/21,GME,0,1,0,0.11851922
2671,3/2/21,GME,0,1,0,0.11851922
2672,3/2/21,AMC,0,1,0,0.031602788
2673,3/2/21,AMC,0,1,0,0.031602788
2674,3/2/21,GME,0.403,0.597,0,0.11851922
2675,3/2/21,GME,0,1,0,0.11851922
2676,3/2/21,GME,0,1,0,0.11851922
2677,3/2/21,GME,0,1,0,0.11851922
2678,3/2/21,GME,0,0.682,0.318,0.11851922
2679,3/2/21,GME,0,1,0,0.11851922
2680,3/2/21,GME,0.31,0.547,0.142,0.11851922
2681,3/2/21,NIO,0.294,0.706,0,-0.050257439
2682,3/2/21,BB,0,1,0,0.059280822
2683,3/2/21,DD,0,1,0,0.036501218
2684,3/2/21,DD,0,1,0,0.036501218
2685,3/2/21,GME,0.195,0.69,0.115,0.11851922
2686,3/2/21,PLTR,0.079,0.794,0.126,-0.007542697
2687,3/2/21,GME,0,1,0,0.11851922
2688,3/2/21,AMC,0,0.465,0.535,0.031602788
2689,3/2/21,DD,0,1,0,0.036501218
2690,3/2/21,GME,0.423,0.577,0,0.11851922
2691,3/1/21,DD,0,1,0,0.019319073
2692,3/1/21,GME,0,1,0,-0.109994877
2693,3/1/21,RKT,0.085,0.692,0.223,-0.014144837
2694,3/1/21,GME,0,1,0,-0.109994877
2695,3/1/21,GME,0,0.822,0.178,-0.109994877
2696,3/1/21,GME,0.091,0.909,0,-0.109994877
2697,3/1/21,GME,0,1,0,-0.109994877
2698,3/1/21,CRSR,0.258,0.619,0.124,0.008219157
2699,3/1/21,GME,0,1,0,-0.109994877
2700,3/1/21,GME,0.128,0.872,0,-0.109994877
2701,3/1/21,DD,0.215,0.785,0,0.019319073
2702,3/1/21,GME,0,1,0,-0.109994877
2703,3/1/21,GME,0,1,0,-0.109994877
2704,3/1/21,GME,0,1,0,-0.109994877
2705,3/1/21,GME,0.071,0.786,0.143,-0.109994877
2706,3/1/21,GME,0.496,0.504,0,-0.109994877
2707,3/1/21,DD,0,1,0,0.019319073
2708,3/1/21,AMC,0,1,0,0.081807095
2709,3/1/21,SNDL,0,0.82,0.18,0.014388476
2710,3/1/21,AMC,0,1,0,0.081807095
2711,3/1/21,GME,0.113,0.798,0.089,-0.109994877
2712,3/1/21,GME,0,1,0,-0.109994877
2713,3/1/21,GME,0,0.63,0.37,-0.109994877
2714,3/1/21,GME,0,1,0,-0.109994877
2715,3/1/21,DD,0,1,0,0.019319073
2716,3/1/21,AMC,0,1,0,0.081807095
2717,3/4/21,RKT,0.191,0.809,0,-0.245486399
2718,3/4/21,GME,0.191,0.809,0,0.020324854
2719,3/4/21,RH,0.351,0.649,0,-0.068646583
2720,3/4/21,GME,0,1,0,0.020324854
2721,3/4/21,RKT,0.2,0.8,0,-0.245486399
2722,3/4/21,RKT,0.195,0.805,0,-0.245486399
2723,3/4/21,GME,0.345,0.589,0.066,0.020324854
2724,3/4/21,RKT,0.54,0.46,0,-0.245486399
2725,3/4/21,GME,0.54,0.46,0,0.020324854
2726,3/4/21,RKT,0,1,0,-0.245486399
2727,3/4/21,RKT,0,1,0,-0.245486399
2728,3/4/21,DD,0,1,0,0.015238171
2729,3/4/21,GME,0,1,0,0.020324854
2730,3/4/21,AMC,0,1,0,-0.078212271
2731,3/4/21,RKT,0.25,0.75,0,-0.245486399
2732,3/4/21,TSLA,0,1,0,-0.046788475
2733,3/4/21,DD,0,1,0,0.015238171
2734,3/4/21,RKT,0.298,0.702,0,-0.245486399
2735,3/4/21,GME,0.335,0.665,0,0.020324854
2736,3/4/21,RKT,0,1,0,-0.245486399
2737,3/4/21,PLTR,0,1,0,-0.005602217
2738,3/4/21,GME,0,0.667,0.333,0.020324854
2739,3/4/21,RKT,0,1,0,-0.245486399
2740,3/4/21,GME,0.271,0.729,0,0.020324854
2741,3/4/21,RKT,0.169,0.831,0,-0.245486399
2742,3/4/21,GME,0,1,0,0.020324854
2743,3/4/21,RKT,0.286,0.714,0,-0.245486399
2744,3/4/21,PLTR,0,0.825,0.175,-0.005602217
2745,3/4/21,PLTR,0.206,0.794,0,-0.005602217
2746,3/4/21,RKT,0,1,0,-0.245486399
2747,3/4/21,RKT,0,1,0,-0.245486399
2748,3/4/21,RKT,0,1,0,-0.245486399
2749,3/4/21,NIO,0,1,0,-0.091745177
2750,3/4/21,RKT,0,1,0,-0.245486399
2751,3/4/21,GME,0,0.755,0.245,0.020324854
2752,3/4/21,RKT,0.187,0.813,0,-0.245486399
2753,3/4/21,RKT,0.268,0.551,0.181,-0.245486399
2754,3/4/21,GME,0.468,0.532,0,0.020324854
2755,3/4/21,RKT,0.168,0.832,0,-0.245486399
2756,3/4/21,GME,0.18,0.82,0,0.020324854
2757,3/3/21,RKT,0,1,0,0.357351824
2758,3/3/21,RKT,0,1,0,0.357351824
2759,3/3/21,RKT,0,1,0,0.357351824
2760,3/3/21,GME,0.277,0.723,0,0.047720874
2761,3/3/21,GME,0,1,0,0.047720874
2762,3/3/21,GME,0,1,0,0.047720874
2763,3/3/21,GME,0,1,0,0.047720874
2764,3/3/21,BB,0.13,0.87,0,-0.038532118
2765,3/3/21,GME,0,1,0,0.047720874
2766,3/3/21,GME,0.319,0.507,0.173,0.047720874
2767,3/3/21,DD,0,1,0,-0.004469766
2768,3/3/21,AAL,0,1,0,0.02772557
2769,3/3/21,RKT,0,1,0,0.357351824
2770,3/3/21,UWMC,0,1,0,0.495085951
2771,3/3/21,AMC,0,1,0,-0.020787804
2772,3/3/21,GME,0,1,0,0.047720874
2773,3/3/21,GME,0,1,0,0.047720874
2774,3/3/21,GME,0,1,0,0.047720874
2775,3/3/21,AMC,0,1,0,-0.020787804
2776,3/3/21,RKT,0.375,0.625,0,0.357351824
2777,3/3/21,AMC,0.098,0.902,0,-0.020787804
2778,3/3/21,MVIS,0,1,0,-0.108093981
2779,3/3/21,RKT,0.117,0.749,0.134,0.357351824
2780,3/3/21,DD,0,1,0,-0.004469766
2781,3/3/21,RKT,0.172,0.828,0,0.357351824
2782,3/3/21,GME,0.109,0.891,0,0.047720874
2783,3/3/21,AMC,0,1,0,-0.020787804
2784,3/3/21,GME,0,1,0,0.047720874
2785,3/3/21,GME,0,1,0,0.047720874
2786,3/3/21,GME,0,1,0,0.047720874
2787,3/3/21,PLTR,0.075,0.871,0.054,-0.000400009
2788,3/3/21,GME,0,1,0,0.047720874
2789,3/3/21,AMC,0,1,0,-0.020787804
2790,3/3/21,RKT,0.199,0.801,0,0.357351824
2791,3/3/21,GME,0.095,0.905,0,0.047720874
2792,3/3/21,RKT,0.347,0.653,0,0.357351824
2793,3/3/21,GME,0.347,0.653,0,0.047720874
2794,3/3/21,DD,0.171,0.588,0.241,-0.004469766
2795,3/3/21,GME,0,0.87,0.13,0.047720874
2796,3/3/21,RKT,0.429,0.571,0,0.357351824
2797,3/3/21,RKT,0.235,0.765,0,0.357351824
2798,3/3/21,GME,0,1,0,0.047720874
2799,3/3/21,RKT,0.224,0.671,0.105,0.357351824
2800,3/3/21,RKT,0,1,0,0.357351824
2801,3/3/21,DD,0,1,0,-0.004469766
2802,3/3/21,RKT,0,1,0,0.357351824
2803,3/3/21,NOK,0.761,0.239,0,-0.007444195
2804,3/3/21,RKT,0,1,0,0.357351824
2805,3/3/21,PLTR,0,1,0,-0.000400009
2806,3/3/21,CRSR,0.217,0.783,0,-0.036856311
2807,3/3/21,RKT,0,0.892,0.108,0.357351824
2808,3/3/21,BB,0.471,0.529,0,-0.038532118
2809,3/3/21,DD,0,0.923,0.077,-0.004469766
2810,3/3/21,GME,0.241,0.426,0.332,0.047720874
2811,3/3/21,GME,0.084,0.916,0,0.047720874
2812,3/3/21,RKT,0.137,0.863,0,0.357351824
2813,3/3/21,GME,0,0.926,0.074,0.047720874
2814,3/3/21,RKT,0,1,0,0.357351824
2815,3/3/21,RKT,0.263,0.737,0,0.357351824
2816,3/3/21,GME,0,0.791,0.209,0.047720874
2817,3/3/21,GME,0,1,0,0.047720874
2818,3/3/21,GME,0.542,0.458,0,0.047720874
2819,3/3/21,GME,0,1,0,0.047720874
2820,3/3/21,GME,0,0.886,0.114,0.047720874
2821,3/3/21,RKT,0,1,0,0.357351824
2822,3/3/21,NOK,0.195,0.604,0.201,-0.007444195
2823,3/3/21,GME,0,1,0,0.047720874
2824,3/3/21,GME,0.162,0.838,0,0.047720874
2825,3/3/21,AMC,0.162,0.838,0,-0.020787804
2826,3/3/21,GME,0,1,0,0.047720874
2827,3/3/21,GME,0.328,0.672,0,0.047720874
2828,3/3/21,AMC,0.342,0.658,0,-0.020787804
2829,3/3/21,RKT,0,1,0,0.357351824
2830,3/3/21,AMC,0,1,0,-0.020787804
2831,3/3/21,RH,0.032,0.817,0.151,-0.043222644
2832,3/3/21,DD,0,0.8,0.2,-0.004469766
2833,3/3/21,RKT,0,1,0,0.357351824
2834,3/3/21,GME,0,1,0,0.047720874
2835,3/3/21,AMC,0.375,0.625,0,-0.020787804
2836,3/3/21,GME,0,1,0,0.047720874
2837,3/3/21,RKT,0,1,0,0.357351824
2838,3/3/21,GME,0.487,0.513,0,0.047720874
2839,3/3/21,DD,0.29,0.71,0,-0.004469766
2840,3/3/21,GME,0,0.905,0.095,0.047720874
2841,3/3/21,GME,0,1,0,0.047720874
2842,3/3/21,AMC,0,1,0,-0.020787804
2843,3/3/21,RKT,0,1,0,0.357351824
2844,3/3/21,DD,0,1,0,-0.004469766
2845,3/3/21,AMC,0.064,0.744,0.192,-0.020787804
2846,3/3/21,PLTR,0.317,0.511,0.172,-0.000400009
2847,3/3/21,GME,0,1,0,0.047720874
2848,3/3/21,DD,0,1,0,-0.004469766
2849,3/5/21,AMC,0,1,0,-0.02060607
2850,3/5/21,GME,0.128,0.832,0.041,0.025359985
2851,3/5/21,RKT,0.128,0.872,0,-0.009285731
2852,3/5/21,RKT,0.094,0.906,0,-0.009285731
2853,3/5/21,DD,0,1,0,-0.010988956
2854,3/5/21,AMC,0.138,0.862,0,-0.02060607
2855,3/5/21,GME,0.166,0.834,0,0.025359985
2856,3/5/21,RH,0,1,0,-0.001235789
2857,3/5/21,DD,0.095,0.83,0.075,-0.010988956
2858,3/5/21,GME,0,1,0,0.025359985
2859,3/5/21,RKT,0,1,0,-0.009285731
2860,3/5/21,GME,0,1,0,0.025359985
2861,3/5/21,DD,0,1,0,-0.010988956
2862,3/4/21,UWMC,0.144,0.768,0.089,-0.183237501
2863,3/4/21,RKT,0.306,0.694,0,-0.245486399
2864,3/4/21,RKT,0,0.814,0.186,-0.245486399
2865,3/4/21,DD,0,0.814,0.186,0.015238171
2866,3/4/21,UWMC,0,1,0,-0.183237501
2867,3/4/21,RKT,0,1,0,-0.245486399
2868,3/4/21,GME,0,1,0,0.020324854
2869,3/4/21,DD,0.239,0.651,0.111,0.015238171
2870,3/4/21,GME,0,1,0,0.020324854
2871,3/4/21,GME,0.113,0.887,0,0.020324854
2872,3/4/21,RKT,0.412,0.588,0,-0.245486399
2873,3/4/21,AMC,0,1,0,-0.078212271
2874,3/4/21,NIO,0.143,0.714,0.143,-0.091745177
2875,3/4/21,BB,0.192,0.808,0,-0.044847265
2876,3/4/21,GME,0.429,0.571,0,0.020324854
2877,3/4/21,TD,0,1,0,-0.00032022
2878,3/4/21,PLTR,0.444,0.556,0,-0.005602217
2879,3/4/21,GME,0.371,0.629,0,0.020324854
2880,3/4/21,GME,0.18,0.82,0,0.020324854
2881,3/4/21,GME,0,1,0,0.020324854
2882,3/4/21,RKT,0,0.694,0.306,-0.245486399
2883,3/4/21,RKT,0.242,0.758,0,-0.245486399
2884,3/4/21,GME,0.706,0.294,0,0.020324854
2885,3/4/21,AMD,0,1,0,-0.048054052
2886,3/4/21,DD,0,1,0,0.015238171
2887,3/4/21,DD,0.244,0.756,0,0.015238171
2888,3/4/21,GME,0,1,0,0.020324854
2889,3/4/21,GME,0.415,0.585,0,0.020324854
2890,3/4/21,PLTR,0,1,0,-0.005602217
2891,3/4/21,RKT,0.296,0.704,0,-0.245486399
2892,3/4/21,RKT,0,0.694,0.306,-0.245486399
2893,3/4/21,GME,0,0.694,0.306,0.020324854
2894,3/4/21,GME,0,1,0,0.020324854
2895,3/4/21,DD,0,1,0,0.015238171
2896,3/4/21,GME,0.197,0.803,0,0.020324854
2897,3/4/21,DD,0.299,0.701,0,0.015238171
2898,3/4/21,GME,0,1,0,0.020324854
2899,3/4/21,RKT,0,1,0,-0.245486399
2900,3/4/21,CRSR,0.112,0.789,0.099,-0.045432946
2901,3/4/21,GME,0.112,0.789,0.099,0.020324854
2902,3/4/21,AMC,0.18,0.82,0,-0.078212271
2903,3/4/21,PLTR,0,0.824,0.176,-0.005602217
2904,3/4/21,RKT,0.19,0.81,0,-0.245486399
2905,3/4/21,RKT,0.321,0.679,0,-0.245486399
2906,3/4/21,RKT,0.556,0.444,0,-0.245486399
2907,3/4/21,RKT,0,1,0,-0.245486399
2908,3/4/21,GME,0,1,0,0.020324854
2909,3/4/21,DD,0,1,0,0.015238171
2910,3/4/21,RKT,0.512,0.488,0,-0.245486399
2911,3/4/21,BB,0,1,0,-0.044847265
2912,3/4/21,GME,0,1,0,0.020324854
2913,3/4/21,RH,0.089,0.876,0.035,-0.068646583
2914,3/4/21,DD,0.089,0.876,0.035,0.015238171
2915,3/4/21,GME,0,1,0,0.020324854
2916,3/4/21,GME,0,0.738,0.262,0.020324854
2917,3/4/21,RKT,0,1,0,-0.245486399
2918,3/4/21,RKT,0,1,0,-0.245486399
2919,3/4/21,RKT,0,1,0,-0.245486399
2920,3/4/21,GME,0.122,0.825,0.053,0.020324854
2921,3/4/21,RKT,0,1,0,-0.245486399
2922,3/4/21,GME,0,1,0,0.020324854
2923,3/4/21,GME,0,1,0,0.020324854
2924,3/4/21,UWMC,0.057,0.766,0.177,-0.183237501
2925,3/4/21,RKT,0.057,0.766,0.177,-0.245486399
2926,3/4/21,GME,0.185,0.618,0.197,0.020324854
2927,3/4/21,GME,0.223,0.777,0,0.020324854
2928,3/4/21,RKT,0,1,0,-0.245486399
2929,3/4/21,GME,0,1,0,0.020324854
2930,3/4/21,RKT,0.737,0.263,0,-0.245486399
2931,3/4/21,AMC,0.485,0.515,0,-0.078212271
2932,3/4/21,UWMC,0,1,0,-0.183237501
2933,3/4/21,RKT,0.163,0.837,0,-0.245486399
2934,3/4/21,DD,0.163,0.837,0,0.015238171
2935,3/4/21,GME,0,0.775,0.225,0.020324854
2936,3/4/21,UWMC,0,1,0,-0.183237501
2937,3/4/21,AMC,0.239,0.761,0,-0.078212271
2938,3/4/21,GME,0,1,0,0.020324854
2939,3/4/21,GME,0.535,0.465,0,0.020324854
2940,3/4/21,TSLA,0,1,0,-0.046788475
2941,3/4/21,RKT,0.404,0.596,0,-0.245486399
2942,3/4/21,RKT,0.07,0.93,0,-0.245486399
2943,3/4/21,UWMC,0.099,0.901,0,-0.183237501
2944,3/4/21,RKT,0,0.942,0.058,-0.245486399
2945,3/4/21,GME,0,0.942,0.058,0.020324854
2946,3/4/21,AMC,0.376,0.624,0,-0.078212271
2947,3/4/21,DD,0,1,0,0.015238171
2948,3/4/21,GME,0,1,0,0.020324854
2949,3/4/21,RKT,0,0.659,0.341,-0.245486399
2950,3/4/21,RKT,0.19,0.81,0,-0.245486399
2951,3/4/21,RKT,0,1,0,-0.245486399
2952,3/4/21,RKT,0.286,0.714,0,-0.245486399
2953,3/4/21,RKT,0,1,0,-0.245486399
2954,3/4/21,RKT,0.047,0.879,0.074,-0.245486399
2955,3/4/21,GME,0,0.723,0.277,0.020324854
2956,3/4/21,RKT,0,1,0,-0.245486399
2957,3/4/21,RKT,0.328,0.672,0,-0.245486399
2958,3/4/21,PLTR,0.367,0.633,0,-0.005602217
2959,3/4/21,GME,0,1,0,0.020324854
2960,3/4/21,RKT,0.219,0.781,0,-0.245486399
2961,3/4/21,DD,0,1,0,0.015238171
2962,3/4/21,UWMC,0.375,0.625,0,-0.183237501
2963,3/4/21,DD,0.375,0.625,0,0.015238171
2964,3/4/21,RKT,0,1,0,-0.245486399
2965,3/4/21,GME,0,1,0,0.020324854
2966,3/4/21,RKT,0,1,0,-0.245486399
2967,3/4/21,RKT,0.315,0.685,0,-0.245486399
2968,3/4/21,RKT,0,1,0,-0.245486399
2969,3/4/21,RKT,0.402,0.598,0,-0.245486399
2970,3/4/21,PLTR,0.586,0.414,0,-0.005602217
2971,3/4/21,RKT,0.124,0.674,0.202,-0.245486399
2972,3/4/21,GME,0.124,0.674,0.202,0.020324854
2973,3/4/21,GME,0,1,0,0.020324854
2974,3/4/21,GME,0,1,0,0.020324854
2975,3/4/21,AMC,0,1,0,-0.078212271
2976,3/4/21,DD,0,1,0,0.015238171
2977,3/4/21,RKT,0,1,0,-0.245486399
2978,3/4/21,RKT,0.34,0.66,0,-0.245486399
2979,3/4/21,RKT,0.403,0.597,0,-0.245486399
2980,3/4/21,RKT,0.172,0.828,0,-0.245486399
2981,3/4/21,RKT,0,1,0,-0.245486399
2982,3/4/21,RKT,0.225,0.775,0,-0.245486399
2983,3/4/21,RKT,0,1,0,-0.245486399
2984,3/4/21,DD,0.305,0.695,0,0.015238171
2985,3/4/21,RKT,0.327,0.673,0,-0.245486399
2986,3/4/21,RKT,0.354,0.646,0,-0.245486399
2987,3/4/21,RKT,0.153,0.847,0,-0.245486399
2988,3/4/21,RKT,0.094,0.906,0,-0.245486399
2989,3/4/21,GME,0.094,0.906,0,0.020324854
2990,3/4/21,DD,0,1,0,0.015238171
2991,3/4/21,RKT,0.167,0.833,0,-0.245486399
2992,3/4/21,RKT,0.185,0.769,0.046,-0.245486399
2993,3/4/21,RKT,0,1,0,-0.245486399
2994,3/4/21,RKT,0.444,0.556,0,-0.245486399
2995,3/4/21,RKT,0,1,0,-0.245486399
2996,3/4/21,RKT,0.354,0.646,0,-0.245486399
2997,3/4/21,UWMC,0.58,0.42,0,-0.183237501
2998,3/4/21,UWMC,0,1,0,-0.183237501
2999,3/4/21,RKT,0.511,0.226,0.263,-0.245486399
3000,3/4/21,RKT,0,1,0,-0.245486399
3001,3/4/21,RKT,0.249,0.751,0,-0.245486399
3002,3/4/21,GME,0.249,0.751,0,0.020324854
3003,3/4/21,RKT,0.168,0.832,0,-0.245486399
3004,3/4/21,GME,0,1,0,0.020324854
3005,3/4/21,RKT,0,1,0,-0.245486399
3006,3/4/21,NOK,0.162,0.838,0,-0.010000002
3007,3/4/21,RH,0,0.796,0.204,-0.068646583
3008,3/4/21,GME,0.134,0.805,0.061,0.020324854
3009,3/4/21,RKT,0,1,0,-0.245486399
3010,3/4/21,RKT,0,1,0,-0.245486399
3011,3/4/21,RKT,0,1,0,-0.245486399
3012,3/4/21,RKT,0.531,0.469,0,-0.245486399
3013,3/4/21,RKT,0,1,0,-0.245486399
3014,3/4/21,RKT,0,1,0,-0.245486399
3015,3/4/21,AM,0,1,0,0.009719412
3016,3/4/21,RKT,0.405,0.595,0,-0.245486399
3017,3/4/21,RKT,0.071,0.929,0,-0.245486399
3018,3/4/21,DD,0.071,0.929,0,0.015238171
3019,3/4/21,GME,0.071,0.929,0,0.020324854
3020,3/4/21,RKT,0,1,0,-0.245486399
3021,3/4/21,DD,0,1,0,0.015238171
3022,3/4/21,RKT,0.327,0.673,0,-0.245486399
3023,3/4/21,RKT,0,1,0,-0.245486399
3024,3/4/21,RKT,0,1,0,-0.245486399
3025,3/4/21,RKT,0.282,0.47,0.248,-0.245486399
3026,3/4/21,RKT,0,1,0,-0.245486399
3027,3/4/21,AMC,0.091,0.909,0,-0.078212271
3028,3/4/21,RKT,0.25,0.708,0.042,-0.245486399
3029,3/4/21,GME,0.25,0.708,0.042,0.020324854
3030,3/4/21,UWMC,0.415,0.585,0,-0.183237501
3031,3/4/21,RKT,0.294,0.706,0,-0.245486399
3032,3/5/21,UWMC,0,1,0,-0.108651847
3033,3/5/21,DD,0,1,0,-0.010988956
3034,3/5/21,DD,0.205,0.795,0,-0.010988956
3035,3/5/21,RH,0.162,0.712,0.126,-0.001235789
3036,3/5/21,DD,0,1,0,-0.010988956
3037,3/5/21,GME,0,0.785,0.215,0.025359985
3038,3/5/21,DD,0,1,0,-0.010988956
3039,3/5/21,PLTR,0.355,0.645,0,-0.0197183
3040,3/5/21,PLTR,0,1,0,-0.0197183
3041,3/5/21,RKT,0.2,0.8,0,-0.009285731
3042,3/5/21,AMC,0.268,0.732,0,-0.02060607
3043,3/5/21,RKT,0,1,0,-0.009285731
3044,3/5/21,GME,0,1,0,0.025359985
3045,3/5/21,AMC,0,1,0,-0.02060607
3046,3/5/21,TSLA,0.114,0.786,0.1,-0.045349178
3047,3/5/21,GME,0,1,0,0.025359985
3048,3/5/21,GME,0,1,0,0.025359985
3049,3/5/21,GME,0,0.855,0.145,0.025359985
3050,3/5/21,AM,0,1,0,0.031015921
3051,3/5/21,PLTR,0,1,0,-0.0197183
3052,3/5/21,DD,0.3,0.7,0,-0.010988956
3053,3/5/21,DD,0,1,0,-0.010988956
3054,3/5/21,DD,0,1,0,-0.010988956
3055,3/5/21,UWMC,0,1,0,-0.108651847
3056,3/5/21,DD,0,1,0,-0.010988956
3057,3/5/21,UWMC,0.333,0.667,0,-0.108651847
3058,3/5/21,RKT,0.068,0.805,0.127,-0.009285731
3059,3/5/21,DD,0.068,0.805,0.127,-0.010988956
3060,3/5/21,RKT,0.05,0.835,0.115,-0.009285731
3061,3/5/21,BY,0,1,0,0.001891389
3062,3/5/21,UWMC,0.151,0.849,0,-0.108651847
3063,3/5/21,DD,0.151,0.849,0,-0.010988956
3064,3/5/21,GME,0,1,0,0.025359985
3065,3/5/21,GME,0,1,0,0.025359985
3066,3/5/21,UWMC,0.235,0.765,0,-0.108651847
3067,3/5/21,DD,0.235,0.765,0,-0.010988956
3068,3/5/21,UWMC,0.423,0.577,0,-0.108651847
3069,3/5/21,DD,0,1,0,-0.010988956
3070,3/5/21,PLTR,0,1,0,-0.0197183
3071,3/5/21,GME,0.247,0.753,0,0.025359985
3072,3/5/21,GME,0.474,0.526,0,0.025359985
3073,3/5/21,AMD,0,1,0,-0.015330965
3074,3/5/21,DD,0.259,0.741,0,-0.010988956
3075,3/5/21,GME,0.534,0.466,0,0.025359985
3076,3/5/21,GME,0.155,0.768,0.077,0.025359985
3077,3/5/21,NOK,0.169,0.831,0,-0.022727337
3078,3/5/21,PLTR,0.437,0.563,0,-0.0197183
3079,3/5/21,PLTR,0,1,0,-0.0197183
3080,3/5/21,RKT,0.165,0.586,0.249,-0.009285731
3081,3/5/21,GME,0,1,0,0.025359985
3082,3/5/21,DD,0,1,0,-0.010988956
3083,3/5/21,RKT,0,1,0,-0.009285731
3084,3/5/21,GME,0,1,0,0.025359985
3085,3/5/21,RKT,0,1,0,-0.009285731
3086,3/5/21,GME,0.224,0.776,0,0.025359985
3087,3/5/21,RKT,0,0.725,0.275,-0.009285731
3088,3/5/21,GME,0,1,0,0.025359985
3089,3/5/21,GME,0.415,0.585,0,0.025359985
3090,3/5/21,TSLA,0.159,0.662,0.179,-0.045349178
3091,3/5/21,REAL,0,1,0,-0.051067365
3092,3/5/21,UWMC,0.627,0.373,0,-0.108651847
3093,3/5/21,RKT,0.327,0.673,0,-0.009285731
3094,3/5/21,RKT,0,0.465,0.535,-0.009285731
3095,3/5/21,TSLA,0.412,0.588,0,-0.045349178
3096,3/5/21,RKT,0.137,0.796,0.067,-0.009285731
3097,3/5/21,AM,0.12,0.88,0,0.031015921
3098,3/5/21,GME,0.12,0.88,0,0.025359985
3099,3/5/21,GME,0,1,0,0.025359985
3100,3/5/21,UWMC,0.048,0.742,0.211,-0.108651847
3101,3/5/21,GME,0,0.87,0.13,0.025359985
3102,3/5/21,GME,0,1,0,0.025359985
3103,3/5/21,RKT,0.619,0.381,0,-0.009285731
3104,3/5/21,GME,0.619,0.381,0,0.025359985
3105,3/5/21,RKT,0.139,0.861,0,-0.009285731
3106,3/5/21,GME,0.139,0.861,0,0.025359985
3107,3/5/21,AMD,0,1,0,-0.015330965
3108,3/5/21,DD,0,1,0,-0.010988956
3109,3/5/21,GME,0,1,0,0.025359985
3110,3/5/21,UWMC,0.469,0.531,0,-0.108651847
3111,3/5/21,RKT,0.469,0.531,0,-0.009285731
3112,3/5/21,DD,0.375,0.625,0,-0.010988956
3113,3/5/21,RKT,0.744,0.256,0,-0.009285731
3114,3/5/21,RKT,0,1,0,-0.009285731
3115,3/5/21,REAL,0.107,0.793,0.1,-0.051067365
3116,3/5/21,REAL,0.105,0.685,0.21,-0.051067365
3117,3/5/21,DD,0,1,0,-0.010988956
3118,3/5/21,SNDL,0,1,0,-0.040650464
3119,3/5/21,PLTR,0.486,0.514,0,-0.0197183
